dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
15-11-2022,4,1,11,20,0,4,1,1,0.34,0.3485,0.61,0.1045,casual,23
15-11-2022,4,1,11,21,0,4,1,2,0.32,0.3333,0.66,0.1045,casual,20
15-11-2022,4,1,11,22,0,4,1,2,0.32,0.3182,0.66,0.1642,casual,10
15-11-2022,4,1,11,23,0,4,1,2,0.32,0.3182,0.61,0.1642,casual,7
16-11-2022,4,1,11,0,0,5,1,2,0.32,0.3333,0.66,0.1045,casual,7
16-11-2022,4,1,11,1,0,5,1,2,0.3,0.3182,0.65,0.0896,casual,5
16-11-2022,4,1,11,2,0,5,1,2,0.3,0.303,0.7,0.1642,casual,0
16-11-2022,4,1,11,3,0,5,1,2,0.3,0.303,0.65,0.1343,casual,0
16-11-2022,4,1,11,4,0,5,1,2,0.3,0.3182,0.65,0.1045,casual,0
16-11-2022,4,1,11,5,0,5,1,2,0.3,0.3182,0.65,0.0896,casual,2
16-11-2022,4,1,11,6,0,5,1,2,0.3,0.3182,0.61,0.0896,casual,4
16-11-2022,4,1,11,7,0,5,1,2,0.3,0.303,0.61,0.1642,casual,5
16-11-2022,4,1,11,8,0,5,1,2,0.32,0.3333,0.57,0.1343,casual,17
16-11-2022,4,1,11,9,0,5,1,1,0.34,0.3485,0.53,0.1045,casual,21
16-11-2022,4,1,11,10,0,5,1,1,0.34,0.3333,0.53,0.194,casual,33
16-11-2022,4,1,11,11,0,5,1,1,0.38,0.3939,0.43,0.2239,casual,33
16-11-2022,4,1,11,12,0,5,1,1,0.4,0.4091,0.43,0.2836,casual,28
16-11-2022,4,1,11,13,0,5,1,1,0.42,0.4242,0.38,0.194,casual,52
16-11-2022,4,1,11,14,0,5,1,1,0.42,0.4242,0.35,0.1045,casual,47
16-11-2022,4,1,11,15,0,5,1,1,0.42,0.4242,0.38,0.1343,casual,30
16-11-2022,4,1,11,16,0,5,1,1,0.42,0.4242,0.35,0.2836,casual,33
16-11-2022,4,1,11,17,0,5,1,1,0.36,0.3485,0.46,0.194,casual,41
16-11-2022,4,1,11,18,0,5,1,1,0.34,0.3333,0.53,0.1642,casual,22
16-11-2022,4,1,11,19,0,5,1,1,0.36,0.3485,0.46,0.2239,casual,26
16-11-2022,4,1,11,20,0,5,1,1,0.36,0.3333,0.46,0.2537,casual,20
16-11-2022,4,1,11,21,0,5,1,1,0.34,0.3333,0.49,0.194,casual,21
16-11-2022,4,1,11,22,0,5,1,1,0.32,0.303,0.53,0.2537,casual,23
16-11-2022,4,1,11,23,0,5,1,1,0.32,0.303,0.53,0.2239,casual,14
17-11-2022,4,1,11,0,0,6,0,1,0.3,0.303,0.52,0.1642,casual,11
17-11-2022,4,1,11,1,0,6,0,1,0.26,0.2576,0.6,0.194,casual,13
17-11-2022,4,1,11,2,0,6,0,1,0.26,0.2576,0.65,0.194,casual,8
17-11-2022,4,1,11,3,0,6,0,1,0.26,0.2576,0.65,0.194,casual,2
17-11-2022,4,1,11,4,0,6,0,1,0.24,0.2273,0.7,0.194,casual,1
17-11-2022,4,1,11,5,0,6,0,1,0.24,0.2424,0.7,0.1642,casual,1
17-11-2022,4,1,11,6,0,6,0,1,0.24,0.2273,0.7,0.2239,casual,0
17-11-2022,4,1,11,7,0,6,0,1,0.24,0.2273,0.7,0.194,casual,8
17-11-2022,4,1,11,8,0,6,0,1,0.26,0.2576,0.65,0.2239,casual,30
17-11-2022,4,1,11,9,0,6,0,1,0.34,0.3182,0.49,0.2239,casual,48
17-11-2022,4,1,11,10,0,6,0,1,0.36,0.3333,0.46,0.2537,casual,62
17-11-2022,4,1,11,11,0,6,0,1,0.38,0.3939,0.43,0.194,casual,80
17-11-2022,4,1,11,12,0,6,0,1,0.4,0.4091,0.4,0.1642,casual,117
17-11-2022,4,1,11,13,0,6,0,1,0.42,0.4242,0.38,0.2537,casual,179
17-11-2022,4,1,11,14,0,6,0,1,0.42,0.4242,0.38,0.194,casual,175
17-11-2022,4,1,11,15,0,6,0,1,0.42,0.4242,0.35,0.2985,casual,175
17-11-2022,4,1,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,casual,144
17-11-2022,4,1,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,casual,101
17-11-2022,4,1,11,18,0,6,0,1,0.36,0.3636,0.5,0.1045,casual,34
17-11-2022,4,1,11,19,0,6,0,1,0.34,0.3485,0.53,0.0896,casual,45
17-11-2022,4,1,11,20,0,6,0,2,0.34,0.3485,0.66,0.0896,casual,30
17-11-2022,4,1,11,21,0,6,0,2,0.32,0.3333,0.57,0.1045,casual,15
17-11-2022,4,1,11,22,0,6,0,2,0.32,0.3333,0.57,0.1045,casual,15
17-11-2022,4,1,11,23,0,6,0,2,0.3,0.3182,0.7,0.1045,casual,19
18-11-2022,4,1,11,0,0,0,0,2,0.3,0.303,0.7,0.1642,casual,11
18-11-2022,4,1,11,1,0,0,0,1,0.3,0.2879,0.7,0.194,casual,14
18-11-2022,4,1,11,2,0,0,0,1,0.28,0.2879,0.81,0.1045,casual,8
18-11-2022,4,1,11,3,0,0,0,2,0.3,0.303,0.81,0.1642,casual,9
18-11-2022,4,1,11,4,0,0,0,2,0.3,0.2879,0.81,0.194,casual,4
18-11-2022,4,1,11,5,0,0,0,1,0.28,0.2879,0.81,0.1343,casual,5
18-11-2022,4,1,11,6,0,0,0,1,0.28,0.2727,0.81,0.1642,casual,2
18-11-2022,4,1,11,7,0,0,0,1,0.28,0.2727,0.81,0.194,casual,3
18-11-2022,4,1,11,8,0,0,0,1,0.3,0.2879,0.75,0.2537,casual,19
18-11-2022,4,1,11,9,0,0,0,1,0.32,0.303,0.7,0.2537,casual,49
18-11-2022,4,1,11,10,0,0,0,1,0.34,0.303,0.66,0.2985,casual,79
18-11-2022,4,1,11,11,0,0,0,1,0.38,0.3939,0.62,0.2836,casual,92
18-11-2022,4,1,11,12,0,0,0,1,0.4,0.4091,0.62,0.2836,casual,101
18-11-2022,4,1,11,13,0,0,0,1,0.4,0.4091,0.62,0.3284,casual,113
18-11-2022,4,1,11,14,0,0,0,1,0.4,0.4091,0.62,0.2985,casual,125
18-11-2022,4,1,11,15,0,0,0,1,0.42,0.4242,0.54,0.2836,casual,89
18-11-2022,4,1,11,16,0,0,0,2,0.4,0.4091,0.62,0.3284,casual,59
18-11-2022,4,1,11,17,0,0,0,2,0.38,0.3939,0.66,0.2537,casual,48
18-11-2022,4,1,11,18,0,0,0,1,0.36,0.3485,0.66,0.2239,casual,36
18-11-2022,4,1,11,19,0,0,0,1,0.36,0.3485,0.66,0.1642,casual,16
18-11-2022,4,1,11,20,0,0,0,1,0.36,0.3485,0.66,0.1642,casual,9
18-11-2022,4,1,11,21,0,0,0,1,0.36,0.3333,0.66,0.2537,casual,17
18-11-2022,4,1,11,22,0,0,0,2,0.36,0.3333,0.66,0.2537,casual,8
18-11-2022,4,1,11,23,0,0,0,1,0.36,0.3485,0.66,0.2239,casual,6
19-11-2022,4,1,11,0,0,1,1,1,0.36,0.3485,0.66,0.2239,casual,5
19-11-2022,4,1,11,1,0,1,1,2,0.36,0.3485,0.66,0.2239,casual,0
19-11-2022,4,1,11,2,0,1,1,2,0.36,0.3333,0.66,0.2537,casual,0
19-11-2022,4,1,11,3,0,1,1,2,0.36,0.3485,0.66,0.2239,casual,0
19-11-2022,4,1,11,4,0,1,1,2,0.36,0.3485,0.66,0.2239,casual,1
19-11-2022,4,1,11,5,0,1,1,2,0.36,0.3485,0.66,0.2239,casual,1
19-11-2022,4,1,11,6,0,1,1,2,0.36,0.3333,0.66,0.2537,casual,3
19-11-2022,4,1,11,7,0,1,1,2,0.36,0.3333,0.66,0.2985,casual,5
19-11-2022,4,1,11,8,0,1,1,2,0.36,0.3333,0.66,0.2985,casual,13
19-11-2022,4,1,11,9,0,1,1,2,0.36,0.3333,0.66,0.2537,casual,18
19-11-2022,4,1,11,10,0,1,1,2,0.36,0.3333,0.66,0.2537,casual,33
19-11-2022,4,1,11,11,0,1,1,2,0.38,0.3939,0.66,0.2537,casual,33
19-11-2022,4,1,11,12,0,1,1,2,0.4,0.4091,0.62,0.2836,casual,35
19-11-2022,4,1,11,13,0,1,1,1,0.44,0.4394,0.54,0.2537,casual,46
19-11-2022,4,1,11,14,0,1,1,1,0.44,0.4394,0.54,0.2537,casual,47
19-11-2022,4,1,11,15,0,1,1,1,0.44,0.4394,0.54,0.194,casual,44
19-11-2022,4,1,11,16,0,1,1,1,0.42,0.4242,0.58,0.2537,casual,55
19-11-2022,4,1,11,17,0,1,1,2,0.42,0.4242,0.58,0.194,casual,33
19-11-2022,4,1,11,18,0,1,1,2,0.4,0.4091,0.58,0.2537,casual,21
19-11-2022,4,1,11,19,0,1,1,2,0.4,0.4091,0.58,0.2836,casual,25
19-11-2022,4,1,11,20,0,1,1,2,0.38,0.3939,0.62,0.2537,casual,7
19-11-2022,4,1,11,21,0,1,1,2,0.38,0.3939,0.54,0.2239,casual,15
19-11-2022,4,1,11,22,0,1,1,1,0.34,0.3485,0.66,0.1045,casual,7
19-11-2022,4,1,11,23,0,1,1,1,0.34,0.3485,0.66,0.1045,casual,2
20-11-2022,4,1,11,0,0,2,1,1,0.32,0.3333,0.7,0.1343,casual,3
20-11-2022,4,1,11,1,0,2,1,1,0.34,0.3485,0.66,0.1045,casual,3
20-11-2022,4,1,11,2,0,2,1,2,0.32,0.3333,0.76,0.0896,casual,0
20-11-2022,4,1,11,3,0,2,1,2,0.34,0.3485,0.71,0.1045,casual,0
20-11-2022,4,1,11,4,0,2,1,2,0.34,0.3333,0.66,0.194,casual,0
20-11-2022,4,1,11,5,0,2,1,2,0.34,0.3333,0.66,0.1343,casual,2
20-11-2022,4,1,11,6,0,2,1,2,0.34,0.3333,0.71,0.1642,casual,2
20-11-2022,4,1,11,7,0,2,1,1,0.32,0.3333,0.76,0.0896,casual,7
20-11-2022,4,1,11,8,0,2,1,1,0.34,0.3333,0.71,0.1343,casual,16
20-11-2022,4,1,11,9,0,2,1,2,0.36,0.3788,0.71,0,casual,28
20-11-2022,4,1,11,10,0,2,1,2,0.4,0.4091,0.66,0.0896,casual,32
20-11-2022,4,1,11,11,0,2,1,2,0.42,0.4242,0.67,0.0896,casual,45
20-11-2022,4,1,11,12,0,2,1,2,0.42,0.4242,0.67,0,casual,70
20-11-2022,4,1,11,13,0,2,1,2,0.44,0.4394,0.58,0,casual,49
20-11-2022,4,1,11,14,0,2,1,2,0.44,0.4394,0.58,0.1045,casual,47
20-11-2022,4,1,11,15,0,2,1,2,0.46,0.4545,0.55,0.1045,casual,61
20-11-2022,4,1,11,16,0,2,1,2,0.42,0.4242,0.62,0.0896,casual,60
20-11-2022,4,1,11,17,0,2,1,2,0.4,0.4091,0.71,0.1642,casual,37
20-11-2022,4,1,11,18,0,2,1,2,0.4,0.4091,0.66,0.0896,casual,16
20-11-2022,4,1,11,19,0,2,1,2,0.4,0.4091,0.71,0,casual,23
20-11-2022,4,1,11,20,0,2,1,2,0.38,0.3939,0.76,0,casual,11
20-11-2022,4,1,11,21,0,2,1,1,0.36,0.3788,0.71,0,casual,14
20-11-2022,4,1,11,22,0,2,1,1,0.36,0.3788,0.71,0,casual,7
20-11-2022,4,1,11,23,0,2,1,1,0.32,0.3333,0.81,0.1045,casual,1
21-11-2022,4,1,11,0,0,3,1,1,0.34,0.3636,0.81,0,casual,1
21-11-2022,4,1,11,1,0,3,1,1,0.32,0.3333,0.81,0.1045,casual,1
21-11-2022,4,1,11,2,0,3,1,1,0.28,0.2879,0.87,0.1045,casual,2
21-11-2022,4,1,11,3,0,3,1,1,0.28,0.2879,0.87,0.1045,casual,0
21-11-2022,4,1,11,4,0,3,1,1,0.28,0.2879,0.87,0.1045,casual,0
21-11-2022,4,1,11,5,0,3,1,1,0.28,0.2879,0.87,0.1045,casual,1
21-11-2022,4,1,11,6,0,3,1,1,0.28,0.303,0.87,0.0896,casual,2
21-11-2022,4,1,11,7,0,3,1,1,0.26,0.2879,0.87,0.0896,casual,11
21-11-2022,4,1,11,8,0,3,1,2,0.28,0.303,0.81,0.0896,casual,12
21-11-2022,4,1,11,9,0,3,1,1,0.32,0.3333,0.76,0.0896,casual,45
21-11-2022,4,1,11,10,0,3,1,1,0.36,0.3788,0.62,0,casual,22
21-11-2022,4,1,11,11,0,3,1,1,0.4,0.4091,0.5,0.194,casual,43
21-11-2022,4,1,11,12,0,3,1,1,0.44,0.4394,0.41,0.194,casual,74
21-11-2022,4,1,11,13,0,3,1,1,0.44,0.4394,0.35,0.2239,casual,70
21-11-2022,4,1,11,14,0,3,1,1,0.46,0.4545,0.33,0.194,casual,84
21-11-2022,4,1,11,15,0,3,1,1,0.46,0.4545,0.36,0.0896,casual,68
21-11-2022,4,1,11,16,0,3,1,1,0.44,0.4394,0.33,0.1343,casual,59
21-11-2022,4,1,11,17,0,3,1,1,0.4,0.4091,0.4,0.1642,casual,41
21-11-2022,4,1,11,18,0,3,1,1,0.42,0.4242,0.38,0.1045,casual,24
21-11-2022,4,1,11,19,0,3,1,1,0.38,0.3939,0.43,0.194,casual,23
21-11-2022,4,1,11,20,0,3,1,1,0.34,0.3485,0.61,0.1045,casual,11
21-11-2022,4,1,11,21,0,3,1,1,0.36,0.3788,0.5,0,casual,8
21-11-2022,4,1,11,22,0,3,1,1,0.34,0.3636,0.49,0,casual,6
21-11-2022,4,1,11,23,0,3,1,1,0.32,0.3485,0.61,0,casual,7
22-11-2022,4,1,11,0,1,4,0,1,0.32,0.3333,0.66,0.0896,casual,3
22-11-2022,4,1,11,1,1,4,0,1,0.28,0.303,0.65,0.0896,casual,5
22-11-2022,4,1,11,2,1,4,0,1,0.24,0.2576,0.75,0.0896,casual,3
22-11-2022,4,1,11,3,1,4,0,1,0.24,0.2576,0.75,0.1045,casual,0
22-11-2022,4,1,11,4,1,4,0,1,0.22,0.2273,0.8,0.1343,casual,1
22-11-2022,4,1,11,5,1,4,0,1,0.24,0.2576,0.75,0.1045,casual,2
22-11-2022,4,1,11,6,1,4,0,1,0.26,0.2727,0.7,0.1045,casual,2
22-11-2022,4,1,11,7,1,4,0,1,0.22,0.2273,0.75,0.1343,casual,7
22-11-2022,4,1,11,8,1,4,0,1,0.24,0.2424,0.75,0.1343,casual,20
22-11-2022,4,1,11,9,1,4,0,1,0.3,0.3333,0.65,0,casual,25
22-11-2022,4,1,11,10,1,4,0,1,0.36,0.3636,0.57,0.1045,casual,65
22-11-2022,4,1,11,11,1,4,0,1,0.42,0.4242,0.41,0.0896,casual,89
22-11-2022,4,1,11,12,1,4,0,1,0.44,0.4394,0.35,0,casual,117
22-11-2022,4,1,11,13,1,4,0,1,0.46,0.4545,0.31,0,casual,125
22-11-2022,4,1,11,14,1,4,0,1,0.48,0.4697,0.29,0,casual,125
22-11-2022,4,1,11,15,1,4,0,1,0.48,0.4697,0.29,0,casual,132
22-11-2022,4,1,11,16,1,4,0,1,0.46,0.4545,0.33,0,casual,101
22-11-2022,4,1,11,17,1,4,0,1,0.44,0.4394,0.35,0,casual,66
22-11-2022,4,1,11,18,1,4,0,1,0.4,0.4091,0.43,0,casual,16
22-11-2022,4,1,11,19,1,4,0,1,0.36,0.3788,0.76,0,casual,13
22-11-2022,4,1,11,20,1,4,0,1,0.34,0.3636,0.71,0,casual,15
22-11-2022,4,1,11,21,1,4,0,1,0.34,0.3485,0.61,0.0896,casual,7
22-11-2022,4,1,11,22,1,4,0,1,0.32,0.3485,0.61,0,casual,8
22-11-2022,4,1,11,23,1,4,0,1,0.3,0.3333,0.7,0,casual,8
23-11-2022,4,1,11,0,0,5,1,1,0.28,0.3182,0.65,0,casual,0
23-11-2022,4,1,11,1,0,5,1,1,0.28,0.303,0.81,0.0896,casual,2
23-11-2022,4,1,11,2,0,5,1,1,0.26,0.2879,0.75,0.0896,casual,1
23-11-2022,4,1,11,3,0,5,1,1,0.26,0.303,0.7,0,casual,1
23-11-2022,4,1,11,4,0,5,1,1,0.24,0.2576,0.75,0.1045,casual,1
23-11-2022,4,1,11,5,0,5,1,1,0.24,0.2879,0.81,0,casual,0
23-11-2022,4,1,11,6,0,5,1,1,0.24,0.2879,0.81,0,casual,0
23-11-2022,4,1,11,7,0,5,1,1,0.24,0.2879,0.81,0,casual,5
23-11-2022,4,1,11,8,0,5,1,1,0.24,0.2576,0.87,0.0896,casual,11
23-11-2022,4,1,11,9,0,5,1,1,0.28,0.2879,0.75,0.1045,casual,32
23-11-2022,4,1,11,10,0,5,1,1,0.34,0.3333,0.61,0.1642,casual,87
23-11-2022,4,1,11,11,0,5,1,1,0.4,0.4091,0.5,0.194,casual,121
23-11-2022,4,1,11,12,0,5,1,1,0.44,0.4394,0.38,0.2537,casual,186
23-11-2022,4,1,11,13,0,5,1,1,0.46,0.4545,0.38,0.2836,casual,224
23-11-2022,4,1,11,14,0,5,1,1,0.5,0.4848,0.36,0.2537,casual,240
23-11-2022,4,1,11,15,0,5,1,1,0.48,0.4697,0.41,0.2537,casual,233
23-11-2022,4,1,11,16,0,5,1,2,0.48,0.4697,0.41,0.1045,casual,158
23-11-2022,4,1,11,17,0,5,1,2,0.48,0.4697,0.39,0.0896,casual,117
23-11-2022,4,1,11,18,0,5,1,2,0.46,0.4545,0.44,0,casual,50
23-11-2022,4,1,11,19,0,5,1,2,0.46,0.4545,0.47,0.1642,casual,33
23-11-2022,4,1,11,20,0,5,1,1,0.46,0.4545,0.41,0.0896,casual,42
23-11-2022,4,1,11,21,0,5,1,1,0.46,0.4545,0.47,0.2537,casual,23
23-11-2022,4,1,11,22,0,5,1,1,0.44,0.4394,0.33,0.5224,casual,16
23-11-2022,4,1,11,23,0,5,1,1,0.42,0.4242,0.38,0.4478,casual,20
24-11-2022,4,1,11,0,0,6,0,1,0.4,0.4091,0.37,0.4179,casual,9
24-11-2022,4,1,11,1,0,6,0,1,0.34,0.2879,0.42,0.4925,casual,1
24-11-2022,4,1,11,2,0,6,0,1,0.32,0.2727,0.39,0.6119,casual,10
24-11-2022,4,1,11,3,0,6,0,1,0.28,0.2576,0.41,0.3582,casual,6
24-11-2022,4,1,11,4,0,6,0,1,0.26,0.2121,0.41,0.4478,casual,1
24-11-2022,4,1,11,5,0,6,0,1,0.26,0.2273,0.41,0.3284,casual,1
24-11-2022,4,1,11,6,0,6,0,1,0.24,0.2121,0.44,0.2836,casual,1
24-11-2022,4,1,11,7,0,6,0,2,0.26,0.2273,0.41,0.3284,casual,4
24-11-2022,4,1,11,8,0,6,0,2,0.26,0.2121,0.44,0.4627,casual,7
24-11-2022,4,1,11,9,0,6,0,2,0.26,0.2121,0.41,0.4478,casual,26
24-11-2022,4,1,11,10,0,6,0,2,0.26,0.2273,0.44,0.2985,casual,46
24-11-2022,4,1,11,11,0,6,0,2,0.28,0.2576,0.41,0.2985,casual,55
24-11-2022,4,1,11,12,0,6,0,2,0.3,0.2576,0.36,0.6119,casual,53
24-11-2022,4,1,11,13,0,6,0,1,0.32,0.303,0.36,0.3284,casual,64
24-11-2022,4,1,11,14,0,6,0,1,0.32,0.2879,0.33,0.4627,casual,58
24-11-2022,4,1,11,15,0,6,0,1,0.3,0.2727,0.36,0.4627,casual,59
24-11-2022,4,1,11,16,0,6,0,1,0.28,0.2424,0.38,0.4478,casual,43
24-11-2022,4,1,11,17,0,6,0,1,0.26,0.2273,0.41,0.3881,casual,29
24-11-2022,4,1,11,18,0,6,0,1,0.26,0.2273,0.38,0.3881,casual,22
24-11-2022,4,1,11,19,0,6,0,1,0.26,0.2424,0.41,0.2537,casual,9
24-11-2022,4,1,11,20,0,6,0,1,0.24,0.2121,0.44,0.2836,casual,3
24-11-2022,4,1,11,21,0,6,0,1,0.24,0.2273,0.44,0.194,casual,9
24-11-2022,4,1,11,22,0,6,0,1,0.24,0.2273,0.44,0.2537,casual,7
24-11-2022,4,1,11,23,0,6,0,1,0.24,0.2273,0.44,0.194,casual,9
25-11-2022,4,1,11,0,0,0,0,1,0.22,0.2121,0.47,0.2537,casual,3
25-11-2022,4,1,11,1,0,0,0,1,0.22,0.2273,0.44,0.194,casual,4
25-11-2022,4,1,11,2,0,0,0,1,0.22,0.197,0.44,0.3582,casual,1
25-11-2022,4,1,11,3,0,0,0,1,0.22,0.2727,0.44,0,casual,0
25-11-2022,4,1,11,4,0,0,0,1,0.22,0.2727,0.44,0,casual,1
25-11-2022,4,1,11,5,0,0,0,2,0.22,0.2273,0.47,0.1642,casual,0
25-11-2022,4,1,11,6,0,0,0,2,0.22,0.2424,0.47,0.1045,casual,1
25-11-2022,4,1,11,7,0,0,0,2,0.22,0.2424,0.51,0.1045,casual,2
25-11-2022,4,1,11,8,0,0,0,2,0.22,0.2273,0.51,0.194,casual,2
25-11-2022,4,1,11,9,0,0,0,2,0.24,0.2273,0.48,0.2239,casual,13
25-11-2022,4,1,11,10,0,0,0,1,0.24,0.2273,0.48,0.2537,casual,15
25-11-2022,4,1,11,11,0,0,0,2,0.26,0.2576,0.41,0.2239,casual,49
25-11-2022,4,1,11,12,0,0,0,2,0.26,0.2576,0.41,0.2239,casual,37
25-11-2022,4,1,11,13,0,0,0,2,0.26,0.2576,0.41,0.1642,casual,37
25-11-2022,4,1,11,14,0,0,0,2,0.3,0.2879,0.42,0.2537,casual,33
25-11-2022,4,1,11,15,0,0,0,1,0.3,0.2879,0.42,0.2537,casual,36
25-11-2022,4,1,11,16,0,0,0,1,0.3,0.2879,0.39,0.2239,casual,25
25-11-2022,4,1,11,17,0,0,0,1,0.28,0.2727,0.41,0.1642,casual,11
25-11-2022,4,1,11,18,0,0,0,1,0.26,0.2576,0.44,0.1642,casual,9
25-11-2022,4,1,11,19,0,0,0,1,0.26,0.303,0.41,0,casual,13
25-11-2022,4,1,11,20,0,0,0,1,0.24,0.2879,0.6,0,casual,9
25-11-2022,4,1,11,21,0,0,0,1,0.26,0.303,0.48,0,casual,4
25-11-2022,4,1,11,22,0,0,0,1,0.24,0.2879,0.6,0,casual,3
25-11-2022,4,1,11,23,0,0,0,1,0.22,0.2576,0.69,0.0896,casual,1
26-11-2022,4,1,11,0,0,1,1,1,0.22,0.2727,0.69,0,casual,4
26-11-2022,4,1,11,1,0,1,1,1,0.2,0.2576,0.69,0,casual,1
26-11-2022,4,1,11,2,0,1,1,1,0.2,0.2576,0.69,0,casual,0
26-11-2022,4,1,11,3,0,1,1,1,0.2,0.2576,0.69,0,casual,1
26-11-2022,4,1,11,4,0,1,1,1,0.22,0.2727,0.69,0,casual,0
26-11-2022,4,1,11,5,0,1,1,1,0.22,0.2273,0.69,0.1642,casual,0
26-11-2022,4,1,11,6,0,1,1,1,0.22,0.2727,0.69,0,casual,1
26-11-2022,4,1,11,7,0,1,1,1,0.24,0.2879,0.65,0,casual,2
26-11-2022,4,1,11,8,0,1,1,1,0.24,0.2879,0.65,0,casual,9
26-11-2022,4,1,11,9,0,1,1,1,0.28,0.303,0.56,0.0896,casual,10
26-11-2022,4,1,11,10,0,1,1,1,0.32,0.3485,0.49,0,casual,20
26-11-2022,4,1,11,11,0,1,1,1,0.4,0.4091,0.37,0.2985,casual,18
26-11-2022,4,1,11,12,0,1,1,1,0.42,0.4242,0.35,0.1045,casual,22
26-11-2022,4,1,11,13,0,1,1,1,0.42,0.4242,0.35,0.1045,casual,20
26-11-2022,4,1,11,14,0,1,1,1,0.42,0.4242,0.35,0,casual,51
26-11-2022,4,1,11,15,0,1,1,1,0.42,0.4242,0.35,0.0896,casual,49
26-11-2022,4,1,11,16,0,1,1,1,0.44,0.4394,0.3,0,casual,49
26-11-2022,4,1,11,17,0,1,1,1,0.42,0.4242,0.32,0,casual,13
26-11-2022,4,1,11,18,0,1,1,1,0.36,0.3485,0.5,0.1642,casual,19
26-11-2022,4,1,11,19,0,1,1,1,0.34,0.3636,0.53,0,casual,16
26-11-2022,4,1,11,20,0,1,1,1,0.34,0.3636,0.49,0,casual,12
26-11-2022,4,1,11,21,0,1,1,1,0.34,0.3636,0.49,0,casual,9
26-11-2022,4,1,11,22,0,1,1,1,0.32,0.3485,0.61,0,casual,3
26-11-2022,4,1,11,23,0,1,1,2,0.32,0.3333,0.66,0.1045,casual,8
27-11-2022,4,1,11,0,0,2,1,2,0.32,0.3333,0.66,0.0896,casual,2
27-11-2022,4,1,11,1,0,2,1,2,0.32,0.3333,0.7,0.1343,casual,0
27-11-2022,4,1,11,2,0,2,1,2,0.32,0.3182,0.7,0.1642,casual,0
27-11-2022,4,1,11,3,0,2,1,3,0.32,0.3333,0.7,0.1343,casual,1
27-11-2022,4,1,11,4,0,2,1,3,0.3,0.2879,0.81,0.194,casual,0
27-11-2022,4,1,11,5,0,2,1,2,0.3,0.2879,0.81,0.2239,casual,0
27-11-2022,4,1,11,6,0,2,1,2,0.3,0.303,0.81,0.1642,casual,3
27-11-2022,4,1,11,7,0,2,1,3,0.3,0.303,0.81,0.1343,casual,4
27-11-2022,4,1,11,8,0,2,1,3,0.32,0.3182,0.81,0.1642,casual,6
27-11-2022,4,1,11,9,0,2,1,2,0.32,0.3333,0.81,0.1343,casual,11
27-11-2022,4,1,11,10,0,2,1,3,0.32,0.3182,0.81,0.194,casual,5
27-11-2022,4,1,11,11,0,2,1,3,0.3,0.2727,0.87,0.2985,casual,6
27-11-2022,4,1,11,12,0,2,1,3,0.28,0.2576,0.87,0.3881,casual,6
27-11-2022,4,1,11,13,0,2,1,3,0.28,0.2727,0.87,0.2537,casual,4
27-11-2022,4,1,11,14,0,2,1,3,0.28,0.2576,0.87,0.3582,casual,8
27-11-2022,4,1,11,15,0,2,1,2,0.3,0.2727,0.75,0.2985,casual,9
27-11-2022,4,1,11,16,0,2,1,2,0.3,0.2727,0.75,0.2985,casual,5
27-11-2022,4,1,11,17,0,2,1,2,0.3,0.2727,0.75,0.3881,casual,13
27-11-2022,4,1,11,18,0,2,1,1,0.26,0.2273,0.81,0.3582,casual,13
27-11-2022,4,1,11,19,0,2,1,1,0.26,0.2576,0.73,0.2985,casual,12
27-11-2022,4,1,11,20,0,2,1,1,0.26,0.2273,0.75,0.3284,casual,4
27-11-2022,4,1,11,21,0,2,1,1,0.24,0.2121,0.81,0.2836,casual,6
27-11-2022,4,1,11,22,0,2,1,1,0.24,0.2424,0.81,0.1642,casual,2
27-11-2022,4,1,11,23,0,2,1,2,0.26,0.2424,0.81,0.2537,casual,3
28-11-2022,4,1,11,0,0,3,1,2,0.26,0.2424,0.75,0.2537,casual,1
28-11-2022,4,1,11,1,0,3,1,2,0.26,0.2576,0.75,0.2239,casual,0
28-11-2022,4,1,11,2,0,3,1,2,0.26,0.2576,0.75,0.2239,casual,0
28-11-2022,4,1,11,3,0,3,1,2,0.26,0.2576,0.7,0.2239,casual,0
28-11-2022,4,1,11,4,0,3,1,2,0.26,0.2576,0.7,0.194,casual,0
28-11-2022,4,1,11,5,0,3,1,2,0.26,0.2727,0.7,0.1343,casual,0
28-11-2022,4,1,11,6,0,3,1,2,0.26,0.2576,0.65,0.2239,casual,4
28-11-2022,4,1,11,7,0,3,1,2,0.26,0.2576,0.56,0.194,casual,6
28-11-2022,4,1,11,8,0,3,1,1,0.24,0.2121,0.6,0.2836,casual,9
28-11-2022,4,1,11,9,0,3,1,1,0.28,0.2727,0.52,0.194,casual,13
28-11-2022,4,1,11,10,0,3,1,1,0.3,0.3182,0.49,0.1045,casual,17
28-11-2022,4,1,11,11,0,3,1,1,0.32,0.3182,0.45,0.1642,casual,19
28-11-2022,4,1,11,12,0,3,1,1,0.34,0.303,0.42,0.3881,casual,19
28-11-2022,4,1,11,13,0,3,1,1,0.34,0.3333,0.42,0.194,casual,21
28-11-2022,4,1,11,14,0,3,1,1,0.36,0.3333,0.4,0.2985,casual,15
